State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type Name,Crop Type,Intended Use,Planted Acres,Prevented Acres,Failed Acres
17,183,IL,VERMILLION,0102,GRASS,SUDAN,SUD,GZ,17.26,0,0
17,183,IL,VERMILLION,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,37.51,0,0
17,183,IL,VERMILLION,0041,CORN,SWEET,SWT,FH,51.09,0,0
17,183,IL,VERMILLION,0053,GRAPES,VIGNOLES,VIG,PR,0.5,0,0
17,183,IL,VERMILLION,0041,CORN,YELLOW,YEL,GR,232209.85,77.37,175.73
17,183,IL,VERMILLION,0041,CORN,YELLOW,YEL,SD,5552.45,0,1.6
17,183,IL,VERMILLION,0067,PEAS,YELLOW VARIETY,YEL,DE,1.3,0,0
17,183,IL,VERMILLION,0027,ALFALFA,,,FG,683.8,0,0
17,183,IL,VERMILLION,0099,CRP,,,3,28.07,0,0
17,183,IL,VERMILLION,0099,CRP,,,30,183.32,0,0
17,183,IL,VERMILLION,0099,CRP,,,31,30.11,0,0
17,183,IL,VERMILLION,0099,CRP,,,33,3.1,0,0
17,183,IL,VERMILLION,0099,CRP,,,37,25.48,0,0
17,183,IL,VERMILLION,0099,CRP,,,38,1201.56,0,0
17,183,IL,VERMILLION,0099,CRP,,,4,2.2,0,0
17,183,IL,VERMILLION,0099,CRP,,,41,244.25,0,0
17,183,IL,VERMILLION,0099,CRP,,,42,2.82,0,0
17,183,IL,VERMILLION,0099,CRP,,,43,1.7,0,0
17,183,IL,VERMILLION,0099,CRP,,,46,0.2,0,0
17,183,IL,VERMILLION,0099,CRP,,,47,4.03,0,0
17,183,IL,VERMILLION,0099,CRP,,,5,7.74,0,0
17,183,IL,VERMILLION,0099,CRP,,,51,80.14,0,0
17,183,IL,VERMILLION,0099,CRP,,,53,717.57,0,0
17,183,IL,VERMILLION,0099,CRP,,,8,27.41,0,0
17,183,IL,VERMILLION,0099,CRP,,,9,178.83,0,0
17,183,IL,VERMILLION,0099,CRP,,,15,6.18,0,0
17,183,IL,VERMILLION,0099,CRP,,,21,3413.22,0,0
17,183,IL,VERMILLION,0099,CRP,,,22,1011.24,0,0
17,183,IL,VERMILLION,0099,CRP,,,2,509.79,0,0
17,183,IL,VERMILLION,0099,CRP,,,11,144.29,0,0
17,183,IL,VERMILLION,0099,CRP,,,27,0.73,0,0
17,183,IL,VERMILLION,0099,CRP,,,28,10.03,0,0
17,183,IL,VERMILLION,0099,CRP,,,12,21.21,0,0
17,183,IL,VERMILLION,0099,CRP,,,1,196.78,0,0
17,183,IL,VERMILLION,0099,CRP,,,10,358.18,0,0
17,183,IL,VERMILLION,0101,FALLOW,,,,105.95,0,0
17,183,IL,VERMILLION,0772,HOME GARDEN,,,,3.34,0,0
17,183,IL,VERMILLION,0154,STRAWBERRIES,,,FH,13.03,0,0
17,183,IL,VERMILLION,7506,"TREES, TIMBER",,,,169.4,0,0
17,183,IL,VERMILLION,0105,TURN AREAS,,,,201.45,0,0
17,183,IL,VERMILLION,0777,WILDLIFE FOOD PLOT,,,,110.34,0,0
17,185,IL,WABASH,0132,CUCUMBERS,COMMON,COM,PR,70.43,0,0
17,185,IL,WABASH,0081,SOYBEANS,COMMON,COM,GR,59162.45,483.41,34.99
17,185,IL,WABASH,0102,GRASS,"FESCUE, TALL",FTA,FG,582.88,0,0
17,185,IL,WABASH,0102,GRASS,"FESCUE, TALL",FTA,GZ,519.74,0,0
17,185,IL,WABASH,0051,SORGHUM,GRAIN,GRS,GR,358.05,21.44,0
17,185,IL,WABASH,0102,GRASS,ORCHARD,ORG,LS,911.63,0,0
17,185,IL,WABASH,0087,TOMATOES,PLUM,PLM,PR,162.15,0,0
17,185,IL,WABASH,0265,CLOVER,RED CLOVER,RED,FG,252.3,0,0
17,185,IL,WABASH,0011,WHEAT,SOFT RED WINTER,SRW,FG,19.89,0,0
17,185,IL,WABASH,0011,WHEAT,SOFT RED WINTER,SRW,GR,13302.53,0,9.02
17,185,IL,WABASH,0041,CORN,SWEET,SWT,FH,102.85,0,0
17,185,IL,WABASH,0041,CORN,WHITE,WHE,GR,7918.54,22.63,45.43
17,185,IL,WABASH,0084,POTATOES,WHITES,WHT,PR,93.38,0,0
17,185,IL,WABASH,0041,CORN,YELLOW,YEL,GR,40841.39,1761.42,289.72
17,185,IL,WABASH,0041,CORN,YELLOW,YEL,FG,14.33,0,0
17,185,IL,WABASH,0027,ALFALFA,,,FG,52.18,0,0
17,185,IL,WABASH,0099,CRP,,,1,1275,0,0
17,185,IL,WABASH,0099,CRP,,,10,403.05,0,0
17,185,IL,WABASH,0099,CRP,,,11,33.68,0,0
17,185,IL,WABASH,0099,CRP,,,12,0.34,0,0
17,185,IL,WABASH,0099,CRP,,,2,169.22,0,0
17,185,IL,WABASH,0099,CRP,,,21,475.19,0,0
17,185,IL,WABASH,0099,CRP,,,22,971.78,0,0
17,185,IL,WABASH,0099,CRP,,,23,186.67,0,0
17,185,IL,WABASH,0099,CRP,,,3,11.83,0,0
17,185,IL,WABASH,0099,CRP,,,30,571.22,0,0
17,185,IL,WABASH,0099,CRP,,,33,11.3,0,0
17,185,IL,WABASH,0099,CRP,,,37,1.22,0,0
17,185,IL,WABASH,0099,CRP,,,38,26.32,0,0
17,185,IL,WABASH,0099,CRP,,,45,2.52,0,0
17,185,IL,WABASH,0099,CRP,,,46,57.73,0,0
17,185,IL,WABASH,0099,CRP,,,53,20.69,0,0
17,185,IL,WABASH,0772,HOME GARDEN,,,,2.71,0,0
17,185,IL,WABASH,0154,STRAWBERRIES,,,FH,1.13,0,0
17,187,IL,WARREN,0029,WALNUTS,BLACK,BLK,,130.24,0,0
17,187,IL,WARREN,0081,SOYBEANS,COMMON,COM,GR,107785.54,88.25,0
17,187,IL,WARREN,0051,SORGHUM,GRAIN,GRS,GR,42,0,0
17,187,IL,WARREN,0011,WHEAT,HARD RED WINTER,HRW,FG,63.92,0,0
17,187,IL,WARREN,0102,GRASS,KENTUCKY BLUEGRASS,BLK,GZ,2490.83,0,0
17,187,IL,WARREN,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,5431.82,0,0
17,187,IL,WARREN,0011,WHEAT,SOFT RED WINTER,SRW,GR,504.35,0,0
17,187,IL,WARREN,0016,OATS,SPRING,SPR,GZ,9.14,0,0
17,187,IL,WARREN,0016,OATS,SPRING,SPR,FG,94.88,0,0
17,187,IL,WARREN,0016,OATS,SPRING,SPR,GR,234.55,0,0
17,187,IL,WARREN,0041,CORN,SWEET,SWT,GR,8.6,0,0
17,187,IL,WARREN,0041,CORN,YELLOW,YEL,SD,1.99,0,0
17,187,IL,WARREN,0041,CORN,YELLOW,YEL,FG,55.81,0,0
17,187,IL,WARREN,0041,CORN,YELLOW,YEL,GR,163165.02,420.12,21.1
17,187,IL,WARREN,0027,ALFALFA,,,FG,442.14,0,0
17,187,IL,WARREN,0143,ARONIA (CHOKEBERRY),,,FH,1,0,0
17,187,IL,WARREN,0099,CRP,,,12,15,0,0
17,187,IL,WARREN,0099,CRP,,,17,3.6,0,0
17,187,IL,WARREN,0099,CRP,,,2,45.9,0,0
17,187,IL,WARREN,0099,CRP,,,21,928.64,0,0
17,187,IL,WARREN,0099,CRP,,,22,678.3,0,0
17,187,IL,WARREN,0099,CRP,,,3,41,0,0
17,187,IL,WARREN,0099,CRP,,,33,58.4,0,0
17,187,IL,WARREN,0099,CRP,,,4,26.2,0,0
17,187,IL,WARREN,0099,CRP,,,8,635.3,0,0
17,187,IL,WARREN,0099,CRP,,,10,255.6,0,0
17,187,IL,WARREN,0099,CRP,,,11,25.3,0,0
17,187,IL,WARREN,0099,CRP,,,1,925.5,0,0
17,189,IL,WASHINGTON,0140,LETTUCE,BIBB,BIB,FH,0.01,0,0
17,189,IL,WASHINGTON,0029,WALNUTS,BLACK,BLK,,7.72,0,0
17,189,IL,WASHINGTON,6000,CANEBERRIES,BLACK RASPBERRIES,BLK,FH,0.5,0,0
17,189,IL,WASHINGTON,0054,APPLES,COMMON,COM,FH,6.3,0,0
17,189,IL,WASHINGTON,0132,CUCUMBERS,COMMON,COM,FH,0.03,0,0
17,189,IL,WASHINGTON,0423,GARLIC,COMMON,COM,FH,0.01,0,0
17,189,IL,WASHINGTON,0081,SOYBEANS,COMMON,COM,GR,147428.47,6023.16,51.68
17,189,IL,WASHINGTON,0081,SOYBEANS,COMMON,COM,FG,18.99,0,0
17,189,IL,WASHINGTON,0053,GRAPES,CONCORD,CON,FH,8.68,0,0
17,189,IL,WASHINGTON,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,SD,30.79,0,0
17,189,IL,WASHINGTON,0318,EGGPLANT,EUROPEAN,EUR,FH,0.02,0,0
17,189,IL,WASHINGTON,0034,PEACHES,FREESTONE PEACHES,FRE,FH,5.6,0,0
17,189,IL,WASHINGTON,0051,SORGHUM,GRAIN,GRS,FG,41.77,0,0
17,189,IL,WASHINGTON,0051,SORGHUM,GRAIN,GRS,GR,123.84,0,0
17,189,IL,WASHINGTON,0047,BEANS,GREEN,GRN,FH,0.22,0,0
17,189,IL,WASHINGTON,0083,PEPPERS,GREEN BELL,GRN,FH,0.02,0,0
17,189,IL,WASHINGTON,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,0.55,0,0
17,189,IL,WASHINGTON,0087,TOMATOES,HYBRID,HYB,FH,0.12,0,0
17,189,IL,WASHINGTON,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,149.89,0,0
17,189,IL,WASHINGTON,0254,PLUMS,MIDSEASON,MID,FH,0.2,0,0
17,189,IL,WASHINGTON,0102,GRASS,NATIVE,NAG,FG,61.02,0,0
17,189,IL,WASHINGTON,0102,GRASS,NATIVE,NAG,LS,3339.84,0,0
17,189,IL,WASHINGTON,0642,BEETS,OPEN POLLINATED,OPN,FH,0.04,0,0
17,189,IL,WASHINGTON,0116,CABBAGE,OPEN POLLINATED,OPN,FH,0.18,0,0
17,189,IL,WASHINGTON,0102,GRASS,ORCHARD,ORG,FG,320.95,0,0
17,189,IL,WASHINGTON,0041,CORN,ORNAMENTAL,ORN,FH,0.5,0,0
17,189,IL,WASHINGTON,0322,GOURDS,ORNAMENTAL,ORN,FH,0.45,0,0
17,189,IL,WASHINGTON,0265,CLOVER,RED CLOVER,RED,FG,4026.56,0,0
17,189,IL,WASHINGTON,0084,POTATOES,REDS,RED,FH,0.33,0,0
17,189,IL,WASHINGTON,0084,POTATOES,RUSSETS,RUS,FH,0.34,0,0
17,189,IL,WASHINGTON,0067,PEAS,SNOW,SNO,FH,0.03,0,0
17,189,IL,WASHINGTON,0011,WHEAT,SOFT RED WINTER,SRW,FG,409.37,0,0
17,189,IL,WASHINGTON,0011,WHEAT,SOFT RED WINTER,SRW,GR,58289.69,2191.33,60.69
17,189,IL,WASHINGTON,0011,WHEAT,SOFT RED WINTER,SRW,GM,17.96,0,0
17,189,IL,WASHINGTON,0016,OATS,SPRING,SPR,GR,26.96,0,0
17,189,IL,WASHINGTON,0091,BARLEY,SPRING BARLEY,SPR,GR,6.5,0,0
17,189,IL,WASHINGTON,0102,GRASS,SUDAN,SUD,FG,465.53,0,0
17,189,IL,WASHINGTON,0050,SORGHUM FORAGE,SUDEX,SUD,FG,24,0,0
17,189,IL,WASHINGTON,0041,CORN,SWEET,SWT,FH,2.3,0,0
17,189,IL,WASHINGTON,0102,GRASS,TIMOTHY,TIM,FG,33.78,0,0
17,189,IL,WASHINGTON,0102,GRASS,TURF,TUR,FG,21.98,0,0
17,189,IL,WASHINGTON,0142,ONIONS,WHITES,WHT,FH,0.05,0,0
17,189,IL,WASHINGTON,0041,CORN,YELLOW,YEL,FG,174.88,0,0
17,189,IL,WASHINGTON,0041,CORN,YELLOW,YEL,GR,79885.92,13212.03,1163.05
17,189,IL,WASHINGTON,0084,POTATOES,YELLOW,YEL,FH,0.33,0,0
17,189,IL,WASHINGTON,0027,ALFALFA,,,FG,6100.19,0,0
17,189,IL,WASHINGTON,0110,BROCCOLI,,,FH,0.06,0,0
17,189,IL,WASHINGTON,0124,CAULIFLOWER,,,FH,0.01,0,0
17,189,IL,WASHINGTON,0099,CRP,,,1,2459.81,0,0
17,189,IL,WASHINGTON,0099,CRP,,,10,1497.47,0,0
17,189,IL,WASHINGTON,0099,CRP,,,11,57.8,0,0
17,189,IL,WASHINGTON,0099,CRP,,,12,4.8,0,0
17,189,IL,WASHINGTON,0099,CRP,,,2,253.21,0,0
17,189,IL,WASHINGTON,0099,CRP,,,21,407.4,0,0
17,189,IL,WASHINGTON,0099,CRP,,,22,631.95,0,0
17,189,IL,WASHINGTON,0099,CRP,,,23,6.3,0,0
17,189,IL,WASHINGTON,0099,CRP,,,30,76.3,0,0
17,189,IL,WASHINGTON,0099,CRP,,,33,118.8,0,0
17,189,IL,WASHINGTON,0099,CRP,,,38,98.12,0,0
17,189,IL,WASHINGTON,0099,CRP,,,39,3.01,0,0
17,189,IL,WASHINGTON,0099,CRP,,,4,177.2,0,0
17,189,IL,WASHINGTON,0099,CRP,,,46,1369.27,0,0
17,189,IL,WASHINGTON,0099,CRP,,,53,67.87,0,0
17,189,IL,WASHINGTON,0099,CRP,,,70,6.4,0,0
17,189,IL,WASHINGTON,0099,CRP,,,8,18.1,0,0
17,189,IL,WASHINGTON,0099,CRP,,,9,39.1,0,0
17,189,IL,WASHINGTON,0772,HOME GARDEN,,,,2.85,0,0
17,189,IL,WASHINGTON,0094,RYE,,,GM,16.83,0,0
17,189,IL,WASHINGTON,0094,RYE,,,GR,8.93,0,0
17,189,IL,WASHINGTON,0094,RYE,,,FG,37.68,0,0
17,189,IL,WASHINGTON,0154,STRAWBERRIES,,,FH,11.02,0,0
17,189,IL,WASHINGTON,7506,"TREES, TIMBER",,,,21.87,0,0
17,189,IL,WASHINGTON,0777,WILDLIFE FOOD PLOT,,,,6.05,0,0
17,191,IL,WAYNE,6000,CANEBERRIES,BLACK RASPBERRIES,BLK,FH,0.2,0,0
17,191,IL,WAYNE,0034,PEACHES,CLING PEACHES,CLI,FH,2.1,0,0
17,191,IL,WAYNE,0054,APPLES,COMMON,COM,FH,2,0,0
17,191,IL,WAYNE,0081,SOYBEANS,COMMON,COM,GR,146071.55,2628,0
17,191,IL,WAYNE,3002,CRUSTACEAN,CRAYFISH,CRA,FH,91.77,0,0
17,191,IL,WAYNE,0711,CANOLA,FALL SEEDED,FAL,SD,123.23,0,0
17,191,IL,WAYNE,0102,GRASS,"FESCUE, RED",FRE,FG,4661.43,0,0
17,191,IL,WAYNE,0102,GRASS,"FESCUE, RED",FRE,GZ,10058.24,0,0
17,191,IL,WAYNE,0102,GRASS,"FESCUE, RED",FRE,LS,5826.16,0,0
17,191,IL,WAYNE,0034,PEACHES,FREESTONE PEACHES,FRE,FH,3.06,0,0
17,191,IL,WAYNE,0147,PUMPKINS,GHOST,GHO,FH,45.31,0,0
17,191,IL,WAYNE,0051,SORGHUM,GRAIN,GRS,GR,2852.62,123.85,0
17,191,IL,WAYNE,0147,PUMPKINS,HOWDEN PUMPKINS,HOD,FH,63.32,0,0
17,191,IL,WAYNE,0147,PUMPKINS,HOWDEN PUMPKINS,HOD,PR,226.33,0,0
17,191,IL,WAYNE,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,411.88,0,0
17,191,IL,WAYNE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,793.94,0,0
17,191,IL,WAYNE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,1885.2,0,0
17,191,IL,WAYNE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,LS,0.73,0,0
17,191,IL,WAYNE,0147,PUMPKINS,MINI PUMPKINS,MIN,FH,85.16,0,0
17,191,IL,WAYNE,0053,GRAPES,NORTON,NOR,FH,0.97,0,0
17,191,IL,WAYNE,0102,GRASS,ORCHARD,ORG,FG,342.54,0,0
17,191,IL,WAYNE,0041,CORN,ORNAMENTAL,ORN,SD,42.56,0,0
17,191,IL,WAYNE,0322,GOURDS,ORNAMENTAL,ORN,SD,151.31,0,0
17,191,IL,WAYNE,0265,CLOVER,RED CLOVER,RED,FG,788.43,0,0
17,191,IL,WAYNE,0265,CLOVER,RED CLOVER,RED,GZ,41.17,0,0
17,191,IL,WAYNE,0102,GRASS,REDTOP,RDT,FG,41.19,0,0
17,191,IL,WAYNE,0102,GRASS,REDTOP,RDT,SD,145.9,0,0
17,191,IL,WAYNE,7321,CHRISTMAS TREES,SCOTCH PINE,SCO,FH,3.86,0,0
17,191,IL,WAYNE,0011,WHEAT,SOFT RED WINTER,SRW,FG,15.77,0,0
17,191,IL,WAYNE,0011,WHEAT,SOFT RED WINTER,SRW,GR,22514.27,1173.32,54.15
17,191,IL,WAYNE,0016,OATS,SPRING,SPR,GR,8,0,0
17,191,IL,WAYNE,0102,GRASS,SUDAN,SUD,FG,32.43,0,0
17,191,IL,WAYNE,0102,GRASS,SUDAN,SUD,GZ,10,0,0
17,191,IL,WAYNE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,GR,2.84,0,0
17,191,IL,WAYNE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,51.96,0,0
17,191,IL,WAYNE,0041,CORN,SWEET,SWT,FH,4.5,0,0
17,191,IL,WAYNE,0102,GRASS,TIMOTHY,TIM,FG,26.57,0,0
17,191,IL,WAYNE,0102,GRASS,TIMOTHY,TIM,GZ,33.23,0,0
17,191,IL,WAYNE,0053,GRAPES,VIDAL BLANC,VDB,FH,1,0,0
17,191,IL,WAYNE,0155,SQUASH,WINTER SQUASH,WTR,FH,61.83,0,0
17,191,IL,WAYNE,0041,CORN,YELLOW,YEL,GR,69472.15,30099.47,6179.42
17,191,IL,WAYNE,0027,ALFALFA,,,FG,143.83,0,0
17,191,IL,WAYNE,0027,ALFALFA,,,GZ,39.29,0,0
17,191,IL,WAYNE,0001,TOBACCO BURLEY,,,,266.53,0,0
17,191,IL,WAYNE,0099,CRP,,,9,48.57,0,0
17,191,IL,WAYNE,0099,CRP,,,38,682.7,0,0
17,191,IL,WAYNE,0099,CRP,,,41,13.5,0,0
17,191,IL,WAYNE,0099,CRP,,,3,54.74,0,0
17,191,IL,WAYNE,0099,CRP,,,30,4502.15,0,0
17,191,IL,WAYNE,0099,CRP,,,10,15061.79,0,0
17,191,IL,WAYNE,0099,CRP,,,53,675.28,0,0
17,191,IL,WAYNE,0099,CRP,,,6,1,0,0
17,191,IL,WAYNE,0099,CRP,,,46,5465.92,0,0
17,191,IL,WAYNE,0099,CRP,,,50,29.89,0,0
17,191,IL,WAYNE,0099,CRP,,,31,72.79,0,0
17,191,IL,WAYNE,0099,CRP,,,33,214.81,0,0
17,191,IL,WAYNE,0099,CRP,,,22,362.35,0,0
17,191,IL,WAYNE,0099,CRP,,,23,2317.24,0,0
17,191,IL,WAYNE,0099,CRP,,,2,1828.76,0,0
17,191,IL,WAYNE,0099,CRP,,,21,7250.72,0,0
17,191,IL,WAYNE,0099,CRP,,,11,2007.41,0,0
17,191,IL,WAYNE,0099,CRP,,,1,10846.05,0,0
17,191,IL,WAYNE,0099,CRP,,,12,203.78,0,0
17,191,IL,WAYNE,0099,CRP,,,13,5.14,0,0
17,191,IL,WAYNE,0101,FALLOW,,,,1537.3,0,0
17,191,IL,WAYNE,0772,HOME GARDEN,,,,16.53,0,0
17,191,IL,WAYNE,0273,LESPEDEZA,,,SD,11.42,0,0
17,191,IL,WAYNE,0154,STRAWBERRIES,,,FH,7.46,0,0
17,193,IL,WHITE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,2186.9,0,0
17,193,IL,WHITE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,2232.21,0,0
17,193,IL,WHITE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,120.6,0,0
17,193,IL,WHITE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,GZ,40,0,0
17,193,IL,WHITE,0081,SOYBEANS,COMMON,COM,GR,117183.94,2028.83,48
17,193,IL,WHITE,0757,WATERMELON,COMMON,COM,FH,24.34,0,0
17,193,IL,WHITE,0711,CANOLA,FALL SEEDED,FAL,SD,51.92,0,0
17,193,IL,WHITE,0102,GRASS,"FESCUE, TALL",FTA,FG,254.99,0,0
17,193,IL,WHITE,0102,GRASS,"FESCUE, TALL",FTA,GZ,1537.11,0,0
17,193,IL,WHITE,0102,GRASS,"FESCUE, TALL",FTA,LS,150.51,0,0
17,193,IL,WHITE,0051,SORGHUM,GRAIN,GRS,GR,1153.9,53.84,141.13
17,193,IL,WHITE,0147,PUMPKINS,HOWDEN PUMPKINS,HOD,PR,738.29,0,0
17,193,IL,WHITE,0102,GRASS,ORCHARD,ORG,FG,352.39,0,0
17,193,IL,WHITE,0102,GRASS,ORCHARD,ORG,GZ,8.84,0,0
17,193,IL,WHITE,0132,CUCUMBERS,PICKLING,PKL,PR,399.62,0,0
17,193,IL,WHITE,0041,CORN,POPCORN,POP,SD,0,20.65,0
17,193,IL,WHITE,0265,CLOVER,RED CLOVER,RED,FG,141.03,0,0
17,193,IL,WHITE,0011,WHEAT,SOFT RED WINTER,SRW,GR,22056.18,146.5,4.42
17,193,IL,WHITE,0011,WHEAT,SOFT RED WINTER,SRW,LS,41.49,0,0
17,193,IL,WHITE,0016,OATS,SPRING,SPR,GR,34.25,0,0
17,193,IL,WHITE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,FG,3.59,0,0
17,193,IL,WHITE,0041,CORN,YELLOW,YEL,FG,38.6,0,0
17,193,IL,WHITE,0041,CORN,YELLOW,YEL,GR,71854.05,20245.34,2222.76
17,193,IL,WHITE,0027,ALFALFA,,,FG,95.85,0,0
17,193,IL,WHITE,0001,TOBACCO BURLEY,,,,193.18,0,0
17,193,IL,WHITE,0759,CANTALOUPES,,,FH,15.91,0,0
17,193,IL,WHITE,0099,CRP,,,10,2830.19,0,0
17,193,IL,WHITE,0099,CRP,,,11,207.13,0,0
17,193,IL,WHITE,0099,CRP,,,1,5783.35,0,0
17,193,IL,WHITE,0099,CRP,,,12,58.97,0,0
17,193,IL,WHITE,0099,CRP,,,2,398.76,0,0
17,193,IL,WHITE,0099,CRP,,,21,1638.67,0,0
17,193,IL,WHITE,0099,CRP,,,22,513.02,0,0
17,193,IL,WHITE,0099,CRP,,,23,206.26,0,0
17,193,IL,WHITE,0099,CRP,,,27,11.5,0,0
17,193,IL,WHITE,0099,CRP,,,3,90.8,0,0
17,193,IL,WHITE,0099,CRP,,,30,1211.93,0,0
17,193,IL,WHITE,0099,CRP,,,31,497.67,0,0
17,193,IL,WHITE,0099,CRP,,,33,349.4,0,0
17,193,IL,WHITE,0099,CRP,,,38,299.91,0,0
17,193,IL,WHITE,0099,CRP,,,46,21.05,0,0
17,193,IL,WHITE,0099,CRP,,,49,7.6,0,0
17,193,IL,WHITE,0099,CRP,,,9,8.43,0,0
17,193,IL,WHITE,0101,FALLOW,,,,1885.07,0,0
17,193,IL,WHITE,0772,HOME GARDEN,,,,9.64,0,0
17,193,IL,WHITE,0154,STRAWBERRIES,,,FH,0.6,0,0
17,193,IL,WHITE,0777,WILDLIFE FOOD PLOT,,,,3.1,0,0
17,195,IL,WHITESIDE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,1054.94,0,0
17,195,IL,WHITESIDE,0047,BEANS,BABY LIMA,BBL,PR,467.5,0,0
17,195,IL,WHITESIDE,0047,BEANS,BABY LIMA,BBL,FH,484.77,0,0
17,195,IL,WHITESIDE,0140,LETTUCE,BIBB,BIB,FH,0.1,0,0
17,195,IL,WHITESIDE,0087,TOMATOES,CHERRY,CHR,FH,3.8,0,0
17,195,IL,WHITESIDE,0318,EGGPLANT,CHERRY EGGPLANT,CHE,FH,1.2,0,0
17,195,IL,WHITESIDE,0081,SOYBEANS,COMMON,COM,GR,84926.82,945,9
17,195,IL,WHITESIDE,0757,WATERMELON,COMMON,COM,FH,22,0,0
17,195,IL,WHITESIDE,1010,NURSERY,FIELD,FLD,,108.21,0,0
17,195,IL,WHITESIDE,0156,POTATOES SWEET,GOLDEN SWEET,GSW,FH,0.1,0,0
17,195,IL,WHITESIDE,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,FG,671.39,0,0
17,195,IL,WHITESIDE,0047,BEANS,GREEN,GRN,FH,81.81,0,0
17,195,IL,WHITESIDE,0047,BEANS,GREEN,GRN,PR,231.18,0,0
17,195,IL,WHITESIDE,0083,PEPPERS,GREEN BELL,GRN,FH,10,0,0
17,195,IL,WHITESIDE,0120,CARROTS,HYBRID,HYB,FH,0.2,0,0
17,195,IL,WHITESIDE,0142,ONIONS,HYBRID,HYB,FH,1.7,0,0
17,195,IL,WHITESIDE,0148,RADISHES,HYBRID,HYB,FH,0.3,0,0
17,195,IL,WHITESIDE,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,1,0,0
17,195,IL,WHITESIDE,0160,TURNIPS,HYBRID TURNIP,HYB,FH,0.2,0,0
17,195,IL,WHITESIDE,0140,LETTUCE,LEAF LETTUCE,LEF,FH,0.1,0,0
17,195,IL,WHITESIDE,0642,BEETS,MANGEL BEETS,MAN,FH,0.2,0,0
17,195,IL,WHITESIDE,0147,PUMPKINS,MINI PUMPKINS,MIN,FH,33.2,0,0
17,195,IL,WHITESIDE,0102,GRASS,OTHER BROME,BRO,GZ,2801.38,0,0
17,195,IL,WHITESIDE,0132,CUCUMBERS,PICKLING,PKL,FH,1.3,0,0
17,195,IL,WHITESIDE,0067,PEAS,SNAP,SNA,FH,4266.45,0,0
17,195,IL,WHITESIDE,0067,PEAS,SNAP,SNA,PR,142.04,0,0
17,195,IL,WHITESIDE,0011,WHEAT,SOFT RED WINTER,SRW,GR,2539.86,0,191.29
17,195,IL,WHITESIDE,0016,OATS,SPRING,SPR,GR,742.6,0,0
17,195,IL,WHITESIDE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,66.19,0,0
17,195,IL,WHITESIDE,0041,CORN,SWEET,SWT,FH,2578.44,3,0
17,195,IL,WHITESIDE,0041,CORN,SWEET,SWT,PR,2945.53,0,0
17,195,IL,WHITESIDE,0102,GRASS,TIMOTHY,TIM,LS,1715.07,0,0
17,195,IL,WHITESIDE,0084,POTATOES,WHITES,WHT,FH,56.19,0,0
17,195,IL,WHITESIDE,0155,SQUASH,WINTER SQUASH,WTR,FH,3,0,0
17,195,IL,WHITESIDE,0041,CORN,YELLOW,YEL,GR,207983.49,2705.33,102.57
17,195,IL,WHITESIDE,0041,CORN,YELLOW,YEL,SD,24428.99,138.77,0
17,195,IL,WHITESIDE,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,2.4,0,0
17,195,IL,WHITESIDE,0027,ALFALFA,,,FG,3915.74,0,0
17,195,IL,WHITESIDE,0104,ASPARAGUS,,,FH,1.7,0,0
17,195,IL,WHITESIDE,0110,BROCCOLI,,,FH,2.6,0,0
17,195,IL,WHITESIDE,0112,BRUSSEL SPROUTS,,,FH,0.3,0,0
17,195,IL,WHITESIDE,0759,CANTALOUPES,,,FH,27,0,0
17,195,IL,WHITESIDE,0099,CRP,,,1,4162.15,0,0
17,195,IL,WHITESIDE,0099,CRP,,,10,1388.59,0,0
17,195,IL,WHITESIDE,0099,CRP,,,11,161.96,0,0
17,195,IL,WHITESIDE,0099,CRP,,,12,28.7,0,0
17,195,IL,WHITESIDE,0099,CRP,,,2,2389.51,0,0
17,195,IL,WHITESIDE,0099,CRP,,,21,1530.16,0,0
17,195,IL,WHITESIDE,0099,CRP,,,22,1934.08,0,0
17,195,IL,WHITESIDE,0099,CRP,,,23,1085.47,0,0
